finess,zone,A1,A2,A3,A4,A5,A6
060000528,2A0000386,"         0,5","         1,3","         1,9","         2,2","         8,4",
060780715,2A0000386,"         0,8","         1,3","         1,9","         2,2","         8,4",
060785011,2A0000386,           1,"         1,7",           1,"         0,1","         8,4",
130001647,2A0000386,"         1,6","         1,6","         7,4","         4,9","         8,4",
130043664,2A0000386,"         0,3","         0,1","         7,4","         4,9","         8,4",
130780521,2A0000386,"         1,2","         1,7","         0,4","         4,9","         8,4",
130783236,2A0000386,           1,"         2,1","         0,4","         4,9","         8,4",
130783293,2A0000386,"         3,5","         2,9","         1,6","         4,9","         8,4",
130783723,2A0000386,"         1,5","         2,9","         1,6","         4,9","         8,4",
130783772,2A0000386,           2,"         2,9","         1,6","         4,9","         8,4",
130784051,2A0000386,"         0,8","         3,6","         0,7","         4,9","         8,4",
130784234,2A0000386,"         1,2","         3,6","         0,7","         4,9","         8,4",
130784713,2A0000386,"         0,4","         3,6","         0,7","         4,9","         8,4",
130785652,2A0000386,"         0,5","         0,5","         0,7","         4,9","         8,4",
130804297,2A0000386,"         1,1","         0,9","         0,7","         4,9","         8,4",
2A0000014,2A0000386,"        48,5",          41,"        30,1",,"         8,4",
2A0000139,2A0000386,"        28,7",          29,"        26,8",,"         8,4",
2A0000386,2A0000386,"         4,1","         0,1",,,"        14,7","        83,9"
2A0002606,2A0000386,"         0,4","         0,3",,,"        14,7","        83,9"
2B0000020,2A0000386,"         0,8","         0,1",,,"        14,7","        83,9"
750300121,2A0000386,,"         0,1",,,"        14,7","        83,9"
060785011,2A0002606,"         0,7","         0,1",,,"        14,7","        83,9"
130001647,2A0002606,"         1,5","         1,5","         6,1",,"        14,7","        83,9"
130037922,2A0002606,"         0,7","         1,5","         6,1",,"        14,7","        83,9"
130043664,2A0002606,,"         1,5","         6,1",,"        14,7","        83,9"
130780521,2A0002606,"         2,1","         1,5","         6,1",,"        14,7","        83,9"
130783236,2A0002606,"         1,2","         1,2","         6,1",,"        14,7","        83,9"
130783293,2A0002606,"         2,4","         3,5","         6,1",,"        14,7","        83,9"
130783723,2A0002606,           1,"         3,5","         6,1",,"        14,7","        83,9"
130784051,2A0002606,"         0,7",           4,"         0,7",,"        14,7","        83,9"
130784234,2A0002606,"         0,7",           4,"         0,7",,"        14,7","        83,9"
130785652,2A0002606,"         1,2",,"         1,2",,"        14,7","        83,9"
130804297,2A0002606,"         1,5",,"         1,2",,"        14,7","        83,9"
2A0000014,2A0002606,"        38,4","        33,4","        88,2","        20,3","        14,7","        83,9"
2A0000139,2A0002606,"        21,5","        31,7",          24,"        20,3","        14,7","        83,9"
2A0000154,2A0002606,"         7,4",           2,"         2,9","         1,6","        14,7","        83,9"
2A0000386,2A0002606,"         4,9","        15,8","         2,9","         1,6","        14,7","        83,9"
2A0002606,2A0002606,"         7,6","         1,7",,,"         6,5",
2B0000020,2A0002606,"         0,5","         1,7",,,"         6,5",
440000289,2A0002606,"         9,8","         1,7",,,"         6,5",
440000412,2A0002606,"         5,5","         1,7",,,"         6,5",
440000487,2A0002606,"         6,3","         1,7",,,"         6,5",
440000511,2A0002606,"        12,6","         1,7",,,"         6,5",
440000651,2A0002606,"         8,9","         1,7",,,"         6,5",
440001113,2A0002606,"         1,6","         1,7",,,"         6,5",
440024982,2A0002606,"         7,2","         1,7",,,"         6,5",
440029338,2A0002606,"         2,2","         1,7",,,"         6,5",
440029379,2A0002606,"         5,8","         1,7",,,"         6,5",
440033819,2A0002606,"        33,3","         1,7",,,"         6,5",
440041580,2A0002606,"         5,4","         1,7",,,"         6,5",
750160012,2A0002606,"         1,6","         1,7",,,"         6,5",
780300323,2A0002606,,"         1,7",,,"         6,5",
920300712,2A0002606,,"         1,7",,,"         6,5",
010780054,2B0000020,,"         1,7",,,"         6,5",
060000528,2B0000020,"         1,4","         0,4",,,"         6,5",
060780715,2B0000020,"         0,4","         0,4",,,"         6,5",
060785011,2B0000020,           2,"         1,6","         0,5","         2,4","         0,4",
110780061,2B0000020,           0,"         1,6","         0,5","         2,4","         0,4",
130001647,2B0000020,"         1,2","         5,1","         2,5","         2,4","         0,4",
130043664,2B0000020,"         0,2","         5,1","         2,5","         2,4","         0,4",
130780521,2B0000020,"         1,4","         1,3","         0,3","         0,7","         0,4",
130783236,2B0000020,"         0,9","         1,2","         0,2","         0,3","         0,4",
130783293,2B0000020,"         3,8","         2,3","         0,3","         0,3","         0,4",
130783327,2B0000020,"         0,6","         2,3","         0,3","         0,3","         0,4",
130783723,2B0000020,"         1,1","         0,4","         0,3","         0,3","         0,4",
130783772,2B0000020,"         0,4","         0,4","         0,3","         0,3","         0,4",
130783962,2B0000020,"         0,3","         0,4","         0,3","         0,3","         0,4",
130784051,2B0000020,"         2,5","         1,2","         0,5","         0,3","         0,4",
130784713,2B0000020,"         0,4","         1,2","         0,5","         0,3","         0,4",
130785652,2B0000020,"         1,4","         1,3",           0,"         1,8","         0,9",
2A0000014,2B0000020,"         0,6","         0,3","         0,5","         1,8","         0,9",
2A0000139,2B0000020,"         0,8","         0,4","         0,5","         1,8","         0,9",
2A0000154,2B0000020,"         1,2","         0,9","         0,6","         1,8","         0,9",
2B0000020,2B0000020,"        41,9","        25,9","        69,5","        12,1","        22,9","        32,2"
2B0000079,2B0000020,"         0,9","         3,4","        41,9","         4,7","        22,9","        32,2"
2B0000145,2B0000020,"        23,8","        21,7","        27,8","        28,2","        25,2","        56,7"
2B0000392,2B0000020,"        12,8","        22,6","         8,5","        16,9","        25,2","        56,7"
2B0004246,2B0000020,"         2,4","         0,9","         8,5","        16,9","        25,2","        56,7"
2B0005342,2B0000020,"         0,2","         0,6","         8,5","        16,9","        25,2","        56,7"
730002839,2B0000020,,"         0,6","         8,5","        16,9","        25,2","        56,7"
060000528,2B0000079,"         1,5","         0,6","         8,5","        16,9","        25,2","        56,7"
060780715,2B0000079,"         0,4","         0,6","         8,5","        16,9","        25,2","        56,7"
060785011,2B0000079,"         1,8","         1,5","         2,5","        16,9","        25,2","        56,7"
