finess,zone,A1,A2,A3,A4,A5,A6
670780337,670780170,"         3,7","         1,5",,"         3,9",,"        16,1"
670780345,670780170,"         3,2","         1,1",,"         1,6",,"        16,1"
670780378,670780170,"         2,3","         2,6",,"         1,6",,"        16,1"
670780386,670780170,"         1,4",,,"         1,6",,"        16,1"
670780691,670780170,"         2,5","         1,3","         0,8","         1,6",,"        16,1"
670797539,670780170,,,"         0,8","         1,6",,"        16,1"
670798636,670780170,,,"         0,8","         1,6",,"        16,1"
680000973,670780170,"         0,7",,"         0,8","         1,6",,"        16,1"
940000664,670780170,           0,,"         0,8","         1,6",,"        16,1"
570000158,670780188,,,"         0,8","         1,6",,"        16,1"
670000033,670780188,"         2,2","         1,8","         1,1",,,"        16,1"
670000082,670780188,"         4,1","         6,5","        10,8",,,"        16,1"
670013325,670780188,"         2,3","         6,5","        10,8",,,"        16,1"
670016237,670780188,"         6,7","        11,1","        13,8",,,"        16,1"
670780055,670780188,"        53,3","        42,5","        24,8",,,"        16,1"
670780162,670780188,"         4,6","         7,8","        24,4",,,"        16,1"
670780170,670780188,"         6,1","         9,4","         6,7",,,"        16,1"
670780188,670780188,"        11,4","        10,3",,"        12,1",,
670780212,670780188,,,,,,
670780337,670780188,"         0,5",,,,,
670780345,670780188,"         1,3","         1,4",,,,
670780378,670780188,"         0,8","         1,4",,,,
670780386,670780188,"         0,8","         1,4",,,,
670780691,670780188,"         2,5","         3,2","         1,3",,,
670797539,670780188,,,"         1,3",,,
670798636,670780188,,,"         1,3",,,
680000973,670780188,"         1,6",,"         1,3",,,
540023264,670780212,"         0,1",,"         1,3",,,
570000158,670780212,"         0,5",,"         1,3",,,
570015099,670780212,"         1,3","         0,3","         1,3",,,
670000033,670780212,"         2,2","         1,8",,"        20,9",,
670000082,670780212,"         4,2","         6,5","        19,1","         9,9",,
670013325,670780212,"         2,6","         6,5","        19,1","         9,9",,
670016237,670780212,"         7,5","        10,7","        12,9",,,
670780055,670780212,"        56,2","        41,8","        51,4",          23,,"        28,9"
670780162,670780212,"         4,6","         7,5","        22,5",,,"        28,9"
670780170,670780212,"         6,3","         9,2","         6,4",,"        15,7","        28,9"
670780188,670780212,"        10,9","         9,9","        11,3",,"        15,7","        28,9"
670780212,670780212,,,,,,
670780337,670780212,"         1,3","         1,9","         2,9","         1,8",,"         4,4"
670780345,670780212,"         2,9","         1,2",           2,,"         1,8","         4,4"
670780378,670780212,"         3,5","         1,2",           2,,"         1,8","         4,4"
670780386,670780212,"         2,2",,           2,,"         1,8","         4,4"
670780543,670780212,"         0,1",,           2,,"         1,8","         4,4"
670780691,670780212,           1,"         0,6","         1,1",,"         0,2","         4,4"
670797539,670780212,,,"         1,1",,"         0,2","         4,4"
670798636,670780212,,,"         1,1",,"         0,2","         4,4"
680000882,670780212,"         0,1",,"         1,1",,"         0,2","         4,4"
680000973,670780212,"         0,4","         0,1","         1,1",,"         0,2","         4,4"
680020088,670780212,           0,"         0,1","         1,1",,"         0,2","         4,4"
680020336,670780212,"         0,1","         0,1","         1,1",,"         0,2","         4,4"
880780077,670780212,"         0,3","         0,1","         1,1",,"         0,2","         4,4"
110780137,670780337,,"         0,1","         1,1",,"         0,2","         4,4"
110780228,670780337,,"         0,1","         1,1",,"         0,2","         4,4"
570000083,670780337,"         0,1","         0,1","         1,1",,"         0,2","         4,4"
570000158,670780337,           4,"         1,1","         1,4",,"         0,2","         4,4"
570015099,670780337,,"         1,1","         1,4",,"         0,2","         4,4"
570025254,670780337,           0,"         1,1","         1,4",,"         0,2","         4,4"
660780784,670780337,,"         1,1","         1,4",,"         0,2","         4,4"
670000033,670780337,"         1,4","         1,1",,"        17,3","         0,2","         4,4"
670000082,670780337,"         1,2","         1,6","         2,8","         2,3","         0,2","         4,4"
670000215,670780337,"         1,5",,"         2,8","         2,3","         0,2","         4,4"
670016237,670780337,"         2,8","         2,3",,"         2,3","         0,2","         4,4"
670780055,670780337,"        17,4","        17,6","         4,2",           6,,"        22,1"
670780162,670780337,"         2,4","         4,2","         4,2",           6,,"        22,1"
670780170,670780337,"         1,3","         3,4","         1,7",,"         8,8","        22,1"
670780188,670780337,,"         3,4","         1,7",,"         8,8","        22,1"
670780212,670780337,,,,,,
670780337,670780337,"        36,7","        27,9","        73,6","        20,7",,"        19,8"
670780345,670780337,           5,           2,"         2,5",           3,,"         4,8"
670780378,670780337,"        11,9",          18,           0,"        32,9",,"         4,8"
670780386,670780337,"         6,4","        15,3","        20,2",,,"         4,8"
670780543,670780337,"         4,2","         3,2","         8,2","         1,4",,"         4,8"
670780584,670780337,"         7,4","         3,2","         8,2","         1,4",,"         4,8"
680020336,670780337,"         0,1","         3,2","         8,2","         1,4",,"         4,8"
750100075,670780337,,"         3,2","         8,2","         1,4",,"         4,8"
460780216,670780345,,"         3,2","         8,2","         1,4",,"         4,8"
540000080,670780345,"         0,1","         3,2","         8,2","         1,4",,"         4,8"
540023264,670780345,"         0,4",           0,"         8,2","         1,4",,"         4,8"
570000083,670780345,"         0,4",           0,"         8,2","         1,4",,"         4,8"
570000158,670780345,"         2,7","         2,8",           5,"         3,2",,"         0,8"
570000646,670780345,"         0,5","         2,8",           5,"         3,2",,"         0,8"
570015099,670780345,"         5,9","         5,6","         9,3",           8,,"         2,5"
570025254,670780345,"         0,3","         5,6","         9,3",           8,,"         2,5"
670000033,670780345,"         2,2",,          26,           8,,"         2,5"
670000082,670780345,"         3,3",,          26,           8,,"         2,5"
670000215,670780345,           2,,          26,           8,,"         2,5"
670013341,670780345,"         5,2",,          26,           8,,"         2,5"
670016237,670780345,"         5,2",           4,          26,           8,,"         2,5"
670780055,670780345,"        19,7","        20,8","         6,8","         9,6",,"        24,9"
670780162,670780345,"         4,2",          12,"         6,8","         9,6",,"        24,9"
670780170,670780345,"         2,1","         5,4","         2,1",,"         5,4","        24,9"
670780188,670780345,           3,"         4,8","         3,1",,"         5,4","        24,9"
670780212,670780345,,,,,,"        24,9"
670780337,670780345,"         8,2","         5,8",           8,"         3,6",,"         3,5"
670780345,670780345,"        38,4","        24,7",          61,          24,,"        11,5"
670780378,670780345,"         2,8","         5,3","         0,1","        11,6",,"        11,5"
670780386,670780345,"         1,5",           7,"        12,9",,,"        11,5"
310781406,670780378,,           7,"        12,9",,,"        11,5"
540000049,670780378,,           7,"        12,9",,,"        11,5"
560005746,670780378,,           7,"        12,9",,,"        11,5"
570000158,670780378,"         1,5","         0,2",,,,"        11,5"
670000033,670780378,"         1,6","         1,1",,,,"        11,5"
670000082,670780378,"         1,2","         5,6","         2,3",,,"        11,5"
670000215,670780378,"         1,5",,"         2,3",,,"        11,5"
670016237,670780378,"         2,8","         2,3","         2,3",,,"        11,5"
670780055,670780378,"        16,5","        16,9","         7,3",           6,,"        11,5"
670780162,670780378,"         2,1","         4,2","         7,3",           6,,"        11,5"
670780170,670780378,"         1,1",           3,"         1,8",,,"        11,5"
670780188,670780378,"         2,4",,"         1,8",,,"        11,5"
670780212,670780378,,,,,,"        11,5"
670780337,670780378,"        32,6","        24,8","        69,7","        18,4",,"        11,5"
670780345,670780378,"         6,9","         3,6","         2,8","         2,9",,"        11,5"
670780378,670780378,"        11,2",          18,"         0,1","        32,6",,
670780386,670780378,"         5,8",          15,"        19,2",,,
670780543,670780378,           9,"         7,3","         6,1","         5,9",,
670780584,670780378,"         5,8","         7,3","         6,1","         5,9",,
680020336,670780378,"         0,1","         7,3","         6,1","         5,9",,
460780216,670780386,,"         7,3","         6,1","         5,9",,
570000158,670780386,"         1,8","         2,8","         2,6",,"         1,3",
570000216,670780386,,"         2,8","         2,6",,"         1,3",
570005165,670780386,"         1,5","         2,8","         2,6",,"         1,3",
670000033,670780386,"         1,6","         1,2",,"        21,3","         1,3",
670000082,670780386,"         1,9","         1,2",,"        21,3","         1,3",
670000215,670780386,"         1,4",,,"        21,3","         1,3",
670016237,670780386,"         2,8","         2,1",,"        21,3","         1,3",
670780055,670780386,"        16,5","        16,8","         5,8",,          23,
670780162,670780386,"         2,2",           4,"         5,8",,          23,
670780170,670780386,"         1,1","         3,1","         1,6",,"         8,3",
670780188,670780386,,"         3,1","         1,6",,"         8,3",
670780212,670780386,,,,,,
670780337,670780386,"        34,1","        24,3","        17,1",,"        12,5",
